wavelength-um            Radiance-case1           Radiance-case2           Radiance-case3           
1.220420420420420449e+01 4.170809147773020698e+01 9.988711702115095648e+01 8.762144810500841174e+01
1.221801801801801801e+01 4.146671276243510817e+01 9.906597341224603781e+01 6.152580597292014630e+01
1.223183183183183154e+01 4.130174131960304607e+01 9.899481345460546322e+01 7.471703958800171108e+01
1.224564564564564506e+01 4.127291936063432587e+01 9.744544837161870987e+01 8.422078171794655077e+01
1.225945945945945859e+01 4.117716803308582030e+01 9.710342309659553450e+01 7.007300896275245350e+01
1.227327327327327389e+01 4.075313240027206518e+01 9.831335048788420750e+01 5.869755771978936565e+01
1.228708708708708741e+01 4.081186282494611106e+01 9.615536103654883959e+01 6.873932324373683400e+01
1.230090090090090094e+01 4.064692246950956900e+01 9.619598807910760740e+01 6.403370880110308860e+01
1.231471471471471446e+01 4.072195930940158348e+01 9.724490259317067853e+01 5.660574019611743068e+01
1.232852852852852799e+01 4.057343049829679416e+01 9.436932379559740980e+01 6.225279180789866729e+01
1.234234234234234151e+01 4.038148392323741831e+01 9.516858580185338212e+01 7.931328448158031108e+01
1.235615615615615681e+01 4.036118820528401585e+01 9.567345481335537727e+01 6.834992956747308313e+01
1.236996996996997034e+01 4.004727106193200825e+01 9.482979800453203723e+01 5.693278769498756731e+01
1.238378378378378386e+01 4.011464031926327323e+01 9.440764808642066441e+01 5.767147246549303929e+01
1.239759759759759739e+01 4.015642679578328966e+01 9.502372470551507888e+01 5.841339507200419234e+01
1.241141141141141091e+01 3.992707979361198767e+01 9.371290532229227210e+01 7.878265695866288354e+01
1.242522522522522443e+01 3.990328969182495911e+01 9.289831910154521211e+01 6.854828606143858849e+01
1.243903903903903796e+01 3.972522998450402554e+01 9.466574500810918380e+01 6.127120554591086687e+01
1.245285285285285326e+01 3.948829646306633379e+01 9.381088154898858988e+01 7.877569609211994361e+01
1.246666666666666679e+01 3.955058123213036225e+01 9.248106060730110300e+01 8.010731348333720803e+01
1.248048048048048031e+01 3.944298832364787444e+01 9.252589330392333977e+01 6.090516081260160064e+01
1.249429429429429383e+01 3.912961113884198738e+01 9.137619539581123718e+01 6.038050352501458917e+01
1.250810810810810736e+01 3.930061621956739515e+01 9.124839118097655444e+01 5.930290966804996344e+01
1.252192192192192088e+01 3.885623755012476721e+01 9.098672145327171279e+01 5.705870315002823645e+01
1.253573573573573618e+01 3.903670956631064115e+01 9.011361730321307562e+01 6.647133876769792948e+01
1.254954954954954971e+01 3.881744829961216681e+01 9.107636266375372713e+01 7.667293448824177915e+01
1.256336336336336323e+01 3.871597811653734311e+01 9.016662745798724643e+01 7.215527828558798262e+01
1.257717717717717676e+01 3.855847247871965777e+01 8.961751796469219755e+01 6.091574563044735413e+01
1.259099099099099028e+01 3.855398294905894119e+01 8.990999727440339484e+01 7.645279643713401185e+01
1.260480480480480381e+01 3.821654094550806491e+01 8.819512165792967551e+01 8.369019082328634340e+01
1.261861861861861911e+01 3.833104512364396044e+01 8.872181439893277854e+01 5.441446003972126988e+01
1.263243243243243263e+01 3.817652762736581451e+01 8.879879772621148959e+01 6.668926445097818601e+01
1.264624624624624616e+01 3.823766824687189114e+01 8.777811125875429354e+01 5.803472173093572906e+01
1.266006006006005968e+01 3.805769101713226377e+01 8.849062402412060635e+01 5.806854367493119184e+01
1.267387387387387321e+01 3.777100855975876925e+01 8.773578298656616425e+01 6.305230695335255575e+01
1.268768768768768673e+01 3.783136187887688351e+01 8.808734149329157503e+01 5.024094579281688766e+01
1.270150150150150203e+01 3.764413386661971828e+01 8.667836329751840196e+01 6.415117855529915403e+01
1.271531531531531556e+01 3.767222385655093575e+01 8.725749317166469154e+01 6.705523472559859499e+01
1.272912912912912908e+01 3.747103882161277966e+01 8.651090349894668918e+01 5.012559310197372042e+01
1.274294294294294261e+01 3.743769692955142858e+01 8.658678030926142810e+01 6.173551962935247417e+01
1.275675675675675613e+01 3.729622604594953117e+01 8.492296098637670809e+01 4.466731898861907268e+01
1.277057057057056966e+01 3.701326988728710887e+01 8.495294306916134985e+01 6.440914572413261396e+01
1.278438438438438496e+01 3.711131000228999710e+01 8.461607689221483497e+01 3.861733565823311665e+01
1.279819819819819848e+01 3.711601439880258368e+01 8.501427426996546899e+01 6.588241483317383995e+01
1.281201201201201201e+01 3.684761710696943737e+01 8.414869210680275557e+01 4.748196431500998926e+01
1.282582582582582553e+01 3.708081220785707899e+01 8.457395554334877374e+01 7.705925807824860385e+01
1.283963963963963906e+01 3.668824852312428675e+01 8.342120579057170460e+01 4.841285264769877017e+01
1.285345345345345258e+01 3.672117011931253927e+01 8.385518866244406411e+01 5.334438657083061486e+01
1.286726726726726788e+01 3.656628242099158399e+01 8.337956762345710615e+01 5.637476183324988455e+01
1.288108108108108141e+01 3.631851353940638205e+01 8.322387835911357001e+01 3.786605817466104895e+01
1.289489489489489493e+01 3.628764374265773540e+01 8.294794433624407759e+01 6.224804483167653046e+01
1.290870870870870846e+01 3.626036051221453960e+01 8.327543455609576029e+01 4.711448363851333454e+01
1.292252252252252198e+01 3.622043899382243382e+01 8.422101931760646210e+01 4.906442909838447264e+01
1.293633633633633551e+01 3.597905314274049715e+01 8.213042292625996765e+01 4.150643159389328218e+01
1.295015015015015081e+01 3.596320974717632879e+01 8.146779138154403199e+01 5.961869924481178629e+01
1.296396396396396433e+01 3.579966551384030993e+01 8.072105004819201213e+01 3.654819062152988351e+01
1.297777777777777786e+01 3.572909859375586450e+01 8.012433167556081060e+01 6.467979460750512999e+01
1.299159159159159138e+01 3.556994108373800856e+01 8.112815190992085945e+01 4.715008384147129306e+01
1.300540540540540491e+01 3.564719068110158418e+01 7.991129565113240574e+01 4.746839232518913576e+01
1.301921921921921843e+01 3.551261270677995441e+01 7.973098731164499497e+01 6.882239023432433100e+01
1.303303303303303373e+01 3.527111291774436808e+01 7.982314198436502295e+01 6.257246298471316237e+01
1.304684684684684726e+01 3.523930864760928472e+01 8.023778694548981605e+01 5.857332983405244420e+01
1.306066066066066078e+01 3.501424824349836484e+01 7.896119514968226838e+01 3.560647044825289242e+01
1.307447447447447431e+01 3.496782584414922468e+01 7.892190833092641356e+01 6.820581769896928392e+01
1.308828828828828783e+01 3.481468236886020406e+01 7.853249207791893127e+01 6.537869135592457326e+01
1.310210210210210136e+01 3.457079888582488536e+01 7.884758950106497366e+01 6.273624805834128892e+01
1.311591591591591488e+01 3.476987901566611328e+01 7.798257689683569538e+01 4.050907452047842128e+01
1.312972972972973018e+01 3.480153088307801568e+01 7.794130045495495551e+01 4.645452904833940266e+01
1.314354354354354371e+01 3.456984511110170644e+01 7.838576173196968000e+01 4.962404745681848794e+01
1.315735735735735723e+01 3.454014979379199701e+01 7.753691842106520937e+01 2.915259728419389518e+01
1.317117117117117076e+01 3.449268802127473066e+01 7.759425632376060378e+01 5.827257547641448099e+01
1.318498498498498428e+01 3.417438675525387737e+01 7.658537457723588204e+01 4.715202520897907590e+01
1.319879879879879780e+01 3.419343591225475620e+01 7.629083492050982329e+01 5.482781737212463469e+01
1.321261261261261311e+01 3.402879168399527998e+01 7.557466822372407478e+01 3.472519194621676775e+01
1.322642642642642663e+01 3.396253749317670412e+01 7.630971181387779723e+01 7.298139340534712005e+01
1.324024024024024015e+01 3.383561175314124370e+01 7.614159255850819363e+01 4.550851841658224828e+01
1.325405405405405368e+01 3.392458244537003509e+01 7.524828248503040129e+01 5.123879607340965947e+01
1.326786786786786720e+01 3.356740451868839870e+01 7.636125853120206841e+01 5.971069497950571758e+01
1.328168168168168073e+01 3.361235877199813871e+01 7.514751603699731675e+01 4.430304558413026683e+01
1.329549549549549603e+01 3.359791941885868738e+01 7.447725858542928279e+01 5.129628430863851207e+01
1.330930930930930955e+01 3.343398854980519275e+01 7.486947104573975764e+01 4.951641905612741823e+01
1.332312312312312308e+01 3.328001616623438252e+01 7.323320952797165262e+01 4.351608773913041972e+01
1.333693693693693660e+01 3.328467978192605869e+01 7.445587911783742641e+01 2.032381290554870645e+01
1.335075075075075013e+01 3.331805278862952946e+01 7.370381236449503604e+01 5.274931081611049422e+01
1.336456456456456365e+01 3.314254931761467304e+01 7.315337423367677161e+01 4.428870843929633594e+01
1.337837837837837895e+01 3.315877497698095056e+01 7.192455666324015340e+01 5.986898946302980562e+01
1.339219219219219248e+01 3.300432016016963388e+01 7.248402846143027034e+01 5.748867083148788737e+01
1.340600600600600600e+01 3.275168554233686535e+01 7.229499788430031515e+01 5.916946858653037111e+01
1.341981981981981953e+01 3.272846782906517404e+01 7.238119051059744891e+01 4.162910976368566907e+01
1.343363363363363305e+01 3.262541817509056585e+01 7.272321984434469755e+01 3.853381869931755688e+01
1.344744744744744658e+01 3.259930480434652367e+01 7.082993599688802533e+01 3.772290793796258868e+01
1.346126126126126188e+01 3.252425219260801015e+01 7.137372395236748446e+01 6.237500460595175866e+01
1.347507507507507540e+01 3.243620671118981846e+01 7.156271719899437755e+01 2.003473431355790524e+01
1.348888888888888893e+01 3.226547992189225766e+01 7.099806968556976017e+01 5.209508215627027994e+01
1.350270270270270245e+01 3.227812165124332466e+01 7.108712144391766685e+01 4.604585206772512151e+01
1.351651651651651598e+01 3.216960732141847501e+01 7.048375706974508148e+01 3.151669598011264384e+01
1.353033033033032950e+01 3.213856742426579416e+01 7.078254050388065366e+01 3.536800225840090661e+01
1.354414414414414480e+01 3.191057058776199540e+01 7.131190600353031073e+01 2.976676130403168941e+01
1.355795795795795833e+01 3.203996400081037166e+01 6.953174074379242597e+01 5.305958421737678776e+01
1.357177177177177185e+01 3.181285890226453716e+01 7.040439935717998310e+01 5.377336414537212050e+01
1.358558558558558538e+01 3.170249844031602748e+01 6.889638059777551859e+01 4.992716116030130280e+01
1.359939939939939890e+01 3.171297416017430848e+01 6.953788025196472233e+01 5.227452186653298583e+01
1.361321321321321243e+01 3.150462926607939096e+01 6.888488730487941325e+01 5.098970747079298604e+01
1.362702702702702773e+01 3.161517340483955252e+01 6.921912233890618893e+01 5.928159006274538712e+01
1.364084084084084125e+01 3.136642435370098880e+01 6.922175370332055877e+01 4.138471891029340810e+01
1.365465465465465478e+01 3.143559956673509248e+01 6.877895429075634581e+01 2.956154009784962611e+01
1.366846846846846830e+01 3.128455546064541082e+01 6.649763171402408091e+01 5.025541933441916598e+01
1.368228228228228183e+01 3.128575340434793972e+01 6.802223092731182419e+01 5.855144500603365998e+01
1.369609609609609535e+01 3.093021748110794178e+01 6.755332886799253345e+01 6.221224881098177661e+01
1.370990990990990888e+01 3.093088486284472083e+01 6.665055178178782569e+01 5.772992389221363396e+01
1.372372372372372418e+01 3.088729258878502293e+01 6.733087256640421003e+01 3.949902917137959690e+01
1.373753753753753770e+01 3.108583621951450837e+01 6.642590167712934601e+01 3.969723202419790198e+01
1.375135135135135123e+01 3.062040249980891105e+01 6.639876392857132714e+01 3.970427219278708719e+01
1.376516516516516475e+01 3.078890646489079330e+01 6.592492666120044476e+01 5.415370092464301877e+01
1.377897897897897828e+01 3.064424711336489437e+01 6.719699478524398728e+01 5.073110703912783492e+01
1.379279279279279180e+01 3.064445176408463567e+01 6.573969632068359203e+01 2.954552888604464300e+01
1.380660660660660710e+01 3.050805362868759829e+01 6.550010577352168184e+01 6.854208710509360003e+01
1.382042042042042063e+01 3.045052337237392237e+01 6.524915336866165205e+01 4.336856664659315896e+01
1.383423423423423415e+01 3.033491288987059065e+01 6.559488239589306602e+01 4.179397157430617682e+01
1.384804804804804768e+01 3.014511263940906360e+01 6.441150996973712495e+01 4.216553956487778976e+01
1.386186186186186120e+01 3.023763587727451707e+01 6.482475586650045329e+01 3.997485658678284892e+01
1.387567567567567473e+01 3.018820840192758226e+01 6.441775029654144191e+01 3.993040352522498893e+01
1.388948948948949003e+01 3.005727387124382588e+01 6.436064683496026362e+01 4.745065196458174483e+01
1.390330330330330355e+01 2.997349057868770217e+01 6.368597865673713443e+01 3.936703018893478401e+01
1.391711711711711708e+01 2.991010235322092115e+01 6.405964582459462520e+01 4.830237409774333912e+01
1.393093093093093060e+01 2.982701760367408994e+01 6.344778481228217260e+01 1.509023684907447915e+01
1.394474474474474412e+01 2.971948064207981943e+01 6.302005881986538327e+01 5.569236270362349472e+01
1.395855855855855765e+01 2.954598495310502315e+01 6.318844676708532404e+01 5.397621454784320605e+01
1.397237237237237295e+01 2.950522044365820307e+01 6.321253881241322148e+01 3.401306036334003124e+01
1.398618618618618648e+01 2.935798478857362781e+01 6.307381224424397459e+01 7.592234597707371790e+01
1.400000000000000000e+01 2.946493462965348442e+01 6.191272214748981639e+01 4.228630392223946188e+01
